review_id;purchase_date;item_id;item_name;category;sub_category;total_price;promo_code;sales_after_promo
187;16/07/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;506250;;
188;21/07/2022;211;Jaket winter pria untuk musim dingin / outdoor - Abu Tua, XXL;Fashion Pria;Jaket Pria;555000;;
189;08/07/2022;196;Terbaru, Jaket Parasut Original Waterproof - Trov Maron Grey, L;Fashion Pria;Jaket Pria;338000;GRATIS_ONGKIR;333000
190;02/07/2022;387;AMLODIPINE BESILATE KIMIA FARMA 5 MG BOX 50 TABLET;Medicine;Obat Sakit Kepala & Demam;25866;;
191;07/07/2022;114;GREEN LASER POINTER / LASER HIJAU POINTER / LASER 303;Electronics;Laser Pointer;55000;;
192;14/07/2022;191;Jaket tebal pria | Jaket winter | Jaket musim dingin | Jaket windproof - Hitam, XXL;Fashion Pria;Jaket Pria;496500;;
193;25/07/2022;251;CARDIGAN RAJUT LONG KNIT JUMBO XL-XXL CARDY PREMIUM JUMBO - MAROON;Fashion Wanita;Cardigan Wanita;209700;;
194;17/07/2022;3;Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr;Kitchen Equipment;Timbangan Dapur;330000;;
195;19/07/2022;150;Kain Layar Proyektor Tempel Dinding Anti-light Ambient Screen Silver - 60;Electronics;Layar Proyektor;198000;GRATIS_ONGKIR;193000
196;11/07/2022;352;Madame Gie Madame Set It Dew & Set it Matte Setting Spray - Hydrating;Make-up;Setting Spray;81000;;
197;26/07/2022;192;Jaket jubah pria wanita/ Jaket musim dingin/ Jaket musim salju - Hitam, S;Fashion Pria;Coat Pria;591700;GRATIS_ONGKIR;586700
198;12/07/2022;346;Wardah Everyday Luminous Liquid Foundation 35 ml - Natural;Make-up;Foundation;110925;;
199;10/07/2022;334;SKINTIFIC Cover All Perfect Cushion - 02 Ivory;Make-up;Cushion;534966;;
200;07/07/2022;398;VENTOLIN INHALER 100 MCG 200 DOSIS;Medicine;Obat Lainnya;129500;GRATIS_ONGKIR;124500
201;14/07/2022;317;SOMETHINC Copy Paste Breathable Mesh Cushion SPF 33 PA++ - Serene Refill;Make-up;Cushion;98750;GRATIS_ONGKIR;93750
202;25/07/2022;405;BAMGETOL 200 MG BOX 100 TABLET;Medicine;Obat Kulit;193988;;
203;20/07/2022;250;Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL;Fashion Wanita;Hoodie Wanita;113800;;
204;02/07/2022;371;SUNISA Air cushian foundation BB cream BERKUALITAS - natural;Make-up;BB cream;39000;GRATIS_ONGKIR;34000
205;18/07/2022;224;FOG Essentials Back Velvet Text Sweatshirt Black - L;Fashion Pria;Cardigan Pria;1437000;GRATIS_ONGKIR;1432000
206;15/07/2022;338;PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1;Make-up;Concealer & Color Corrector;22900;GRATIS_ONGKIR;17900
207;25/07/2022;240;Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L;Fashion Wanita;Sweater Wanita;151500;GRATIS_ONGKIR;146500
208;30/07/2022;417;mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain;Medicine;Obat Diabetes;550000;;
209;21/07/2022;148;SAKU NFC Smart Business Card Kartu Nama Pintar Tanpa Aplikasi - EMBOSSED 1 SISI;Electronics;Kartu RFID;130000;GRATIS_ONGKIR;125000
210;20/07/2022;416;CANDESARTAN OGB DEXA MEDICA 8 MG BOX 30 TABLET;Medicine;Obat Alergi;50520;GRATIS_ONGKIR;45520
211;17/07/2022;41;Timbangan Digital Presisi Kue Dapur Bahan Kitchen Scale Elektrik 10kg - TANPA Baterai;Kitchen Equipment;Timbangan Dapur;69600;;
212;15/07/2022;199;Rompi Hoodie Pelindung Dada / Rompi Motor Original PORTABLE unisex - Merah, M;Fashion Pria;Vest Pria;280000;GRATIS_ONGKIR;275000
213;20/07/2022;243;POCKET LONG COAT BLAZER KOREA/CARDIGAN WANITA SCUBA PREMIUM/NIKITA - Hitam, KANTONG DEPAN;Fashion Wanita;Coat Wanita;199998;;
214;18/07/2022;309;Luxcrime Glow-Getter Dewy Setting Spray - 150 ml;Make-up;Setting Spray;393360;GRATIS_ONGKIR;388360
215;28/07/2022;109;Mesin Laminating Panas & Dingin A4/F4 (240 mm) - LME001A4 - Surabaya;Electronics;Mesin Laminating;399800;;
216;11/07/2022;208;Aerostreet Bomber Jacket Ezio Krem HBAAA - XL;Fashion Pria;Jaket Pria;569700;GRATIS_ONGKIR;564700
217;30/07/2022;365;ESQA Highlighter - Mykonos;Make-up;Highlighter;76000;;
218;18/07/2022;230;Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M;Fashion Wanita;Blazer Wanita;125000;GRATIS_ONGKIR;120000
219;27/07/2022;110;Kartu Pvc Polos Blank iD card bs inkjet Tanpa Chip Thermal Overlay ISO;Electronics;Mesin Jilid;1575;GRATIS_ONGKIR;-3425
220;02/07/2022;204;Troveast Jaket Parasut Outdoor Waterproof - Trov Maron Grey, L;Fashion Pria;Jaket Pria;338000;GRATIS_ONGKIR;333000
221;05/07/2022;88;Alat Laminating JOYKO LM 01 size A4 & F4 Mesin Laminator Ekonomis Watt;Electronics;Mesin Laminating;269000;;
222;16/07/2022;31;Tap Smart Pompa Galon Electric Dispenser Air Minum Water Pump Elektrik;Kitchen Equipment;Pompa Galon;68888;;
223;23/07/2022;177;House of Smith Hoodie - Hofield Salmon 4 - XL;Fashion Pria;Hoodie  Pria;150000;GRATIS_ONGKIR;145000
224;16/07/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;506250;;
225;14/07/2022;64;TIMBANGAN DAPUR DIGITAL MAX 10 KG;Kitchen Equipment;Timbangan Dapur;73500;GRATIS_ONGKIR;68500
226;18/07/2022;413;Obat Herbal Sipilis - Kencing Nanah - Gonore Ampuh Triganos Bharata;Medicine;Obat Herbal;825000;;
227;10/07/2022;99;Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam;Electronics;Mesin Hitung Uang;64000;GRATIS_ONGKIR;59000
228;06/07/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;157500;GRATIS_ONGKIR;152500
229;13/07/2022;63;ZENRak penyimpanan 5 tingkat stainless steel rak dapur serbaguna - Silver;Kitchen Equipment;Rak Dapur;837000;;
230;12/07/2022;369;Wardah Lightening Liquid Concealer 7 g - 01 Light;Make-up;Concealer & Color Corrector;35200;GRATIS_ONGKIR;30200
231;18/07/2022;89;Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL;Electronics;Mesin Jilid;128040;GRATIS_ONGKIR;123040
232;05/07/2022;252;Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M;Fashion Wanita;Hoodie Wanita;100000;;
233;14/07/2022;160;Kremlin Tracktop Suit Jacket - SPEED UP - L;Fashion Pria;Jaket Pria;399800;GRATIS_ONGKIR;394800
234;25/07/2022;78;Paket Mesin Kasir Android Tablet/Tab - TINGGAL PAKAI - Tab71/4+Tab, CAFE/RESTO;Electronics;Mesin Kasir;2694000;;
235;12/07/2022;347;Instaperfect Skincover Air Cushion 11 g - SPF 50 PA++++ - 52 Almond;Make-up;Cushion;471750;GRATIS_ONGKIR;466750
236;10/07/2022;67;Regulator Gas Tekanan Rendah Starcam Dengan Meter;Kitchen Equipment;Regulator & Penghemat Gas;208000;GRATIS_ONGKIR;203000
237;25/07/2022;111;Paket komputer Kasir full set;Electronics;Mesin Kasir;10650000;;
238;02/07/2022;240;Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L;Fashion Wanita;Sweater Wanita;101000;;
239;20/07/2022;88;Alat Laminating JOYKO LM 01 size A4 & F4 Mesin Laminator Ekonomis Watt;Electronics;Mesin Laminating;538000;;
240;22/07/2022;330;BLP - Face Concealer - 5g - Corrector - Honey;Make-up;Concealer & Color Corrector;139000;;
241;24/07/2022;375;YOU Noutriwear+ Flawless Cushion Foundation - REFILL-N508;Make-up;Foundation;99000;GRATIS_ONGKIR;94000
242;28/07/2022;101;Fingerprint Mesin Absensi Solution P208;Electronics;Mesin Absensi;1320000;GRATIS_ONGKIR;1315000
243;23/07/2022;404;OBAT BATUK IBU DAN ANAK 300 ml / NIN JIOM PEI PA KOA / OBIDA 300 ml;Medicine;Obat Batuk & Pilek;69900;GRATIS_ONGKIR;64900
244;23/07/2022;425;VALENOR 2 TAB 1X2`S;Medicine;Obat Lainnya;55365;;
245;14/07/2022;53;Regulator Winn Gas W-900 M Double Lock (Dengan Meteran);Kitchen Equipment;Regulator & Penghemat Gas;195000;;
246;17/07/2022;329;MOP - Anti Cakey Lock and Smooth Gripping Primer;Make-up;Face Primer;179000;;
247;07/07/2022;406;BEROTEC MDI 100 MCG INHALER;Medicine;Obat Lainnya;296907;GRATIS_ONGKIR;291907
248;27/07/2022;265;Jaket Wanita Bahan Rajut Import Terkini - Putih;Fashion Wanita;Jacket Wanita;310000;;
249;04/07/2022;214;Okechuku Rompi Rajut Pria Vest Rajut Pria KREM LIST PUTIH Vest Pria - M;Fashion Pria;Vest Pria;194700;;
250;22/07/2022;278;Festa Jaune;Fashion Wanita;Vest Wanita;150000;GRATIS_ONGKIR;145000
251;18/07/2022;333;PIXY Make it Glow Skin Primer 101 Beige;Make-up;Face Primer;58000;;
252;19/07/2022;153;SWEATER POLOS PRIA BAHAN RAJUT LONG NECK KERAH TINGGI TURTLE NECK - Hitam, M setara L;Fashion Pria;Sweater Pria;228000;;
253;10/07/2022;79;EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX;Electronics;LED Proyektor;8760000;;
254;17/07/2022;16;Lalulaku Timbangan Mini Digital Kopi Emas Bumbu Dapur / Scale 3KG 0,1g;Kitchen Equipment;Timbangan Dapur;86000;GRATIS_ONGKIR;81000
255;23/07/2022;123;Laminating Film Ukuran F4 Hombo;Electronics;Mesin Laminating;79950;;
256;11/07/2022;326;MAKE OVER Ultra Cover Liquid Matt Foundation 33 ml - Matte Foundation - 02 Pink Shade;Make-up;Foundation;135290;GRATIS_ONGKIR;130290
257;17/07/2022;316;HALOLIGHT Luminizing Stick Rollover Reaction - Roseate Glow;Make-up;Highlighter;178000;GRATIS_ONGKIR;173000
258;14/07/2022;236;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;130000;;
259;14/07/2022;127;Deli Penghancur kertas Paper Shredder kapasitas 10 lembar 23 ltr E9952;Electronics;Mesin Penghancur Kertas;5097000;;
260;09/07/2022;272;Jaket Parka Wanita Korea Warna Merah Maroon Size m/l, xl, xxl, xxxl - MARUN, M/L;Fashion Wanita;Jaket Parka Wanita;265500;;
261;15/07/2022;112;Senter Jarak Jauh Presentasi Rechargeable Green Laser Pointer 303;Electronics;Laser Pointer;112000;GRATIS_ONGKIR;107000
262;26/07/2022;184;House of Smith Jacket - Lasket Black 2 - 2XL;Fashion Pria;Jaket Pria;224000;;
263;13/07/2022;412;obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr;Medicine;Obat Diabetes;50000;;
264;30/07/2022;393;NORVASK 5MG TABLET 10'S/AMLODIPINE/DARAH TINGGI/HIPERTENSI;Medicine;Obat Sakit Kepala & Demam;70800;;
265;12/07/2022;116;Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER;Electronics;Laser Pointer;39900;;
266;30/07/2022;132;Alat Linting / Hand Roller / Rolling Paper - Zig Zag (Akrilik & Kain) - Plastik Serep;Electronics;Mesin Penghancur Kertas;2000;;
267;05/07/2022;73;T&W Pompa Air Galon Elektrik Dispenser Dengan Tatakan Water Pump - Putih;Kitchen Equipment;Pompa Galon;159800;GRATIS_ONGKIR;154800
268;22/07/2022;314;FOCALLURE Highlighter & Contour Multi Stick FA01 - 02 GOLDEN;Make-up;Highlighter;66000;GRATIS_ONGKIR;61000
269;11/07/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;157500;GRATIS_ONGKIR;152500
270;26/07/2022;72;Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic;Kitchen Equipment;Pompa Galon;110000;GRATIS_ONGKIR;105000
271;07/07/2022;412;obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr;Medicine;Obat Diabetes;75000;GRATIS_ONGKIR;70000
272;19/07/2022;5;THOME Timbangan Dapur Digital 10kg /QUALITY Kitchen Scale Kue Makanan - Black;Kitchen Equipment;Timbangan Dapur;169500;;
273;30/07/2022;422;Lo Han Kuo lohan kuo Lohankuo ssa;Medicine;Obat Batuk & Pilek;43000;;
274;17/07/2022;175;Moxie Hoodie Washed Crestfallent - hitam, M;Fashion Pria;Hoodie  Pria;578700;;
275;30/07/2022;262;VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE;Fashion Wanita;Kimono Outer Wanita;2250000;GRATIS_ONGKIR;2245000
276;29/07/2022;389;STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU;Medicine;Obat Bayi;478800;GRATIS_ONGKIR;473800
277;03/07/2022;129;Kartu RFID 13,56 MHz S50 1K / M1fare compatible;Electronics;Kartu RFID;1670;GRATIS_ONGKIR;-3330
278;09/07/2022;29;alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng;Kitchen Equipment;Alat Pembuka Kaleng;35000;;
279;01/07/2022;307;STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml;Make-up;Setting Spray;315000;AWAL_GAJIAN;300000
280;07/07/2022;24;Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry;Kitchen Equipment;Timbangan Dapur;91800;;
281;13/07/2022;309;Luxcrime Glow-Getter Dewy Setting Spray - 150 ml;Make-up;Setting Spray;393360;;
282;24/07/2022;328;PIXY Loose Powder 4 Beauty Benefits 03 Natural Beige;Make-up;Bedak Wajah;76800;GRATIS_ONGKIR;71800
283;30/07/2022;343;OMG Oh My Glam Coverlast Two Way Cake 12g - Bedak Padat - 41W Sand;Make-up;Bedak Wajah;48450;GRATIS_ONGKIR;43450
284;09/07/2022;249;Aerostreet Hoodie Polos Gelap Hoodie Sweater Jumper MAAAA - Hitam, XS;Fashion Wanita;Hoodie Wanita;389700;;
285;30/07/2022;19;Sanken Dispenser Galon Bawah Low Watt HWD-C535IC HWD 535IC;Kitchen Equipment;Dispenser Air;1439000;;
286;04/07/2022;113;Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper;Electronics;Mesin Laminating;555000;GRATIS_ONGKIR;550000
287;28/07/2022;44;Pompa Galon Charge Electric;Kitchen Equipment;Pompa Galon;113970;;
288;19/07/2022;308;Luxcrime Blur & Cover Two Way Cake in Custard - Mini size 4.5gr;Make-up;Bedak Wajah;145360;;
289;09/07/2022;50;Timbangan Emas Digital Mini Kapasitas 0.1g/500g 0.01gr/200gram - 0.1g/500g;Kitchen Equipment;Timbangan Dapur;30999;GRATIS_ONGKIR;25999
290;29/07/2022;91;Paket Kasir A Cash Drawer + Printer RPP02 + Kertas Struk 58mm;Electronics;Mesin Kasir;499000;;
291;14/07/2022;445;VALENOR 2 TAB 1X2`S;Medicine;Obat Lainnya;38850;;
292;16/07/2022;331;SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer - Ivory;Make-up;Concealer & Color Corrector;64150;;
293;18/07/2022;100;RF Wireless Presenter Laser Pointer Presentasi Remote Control 2,4 GHz;Electronics;Laser Pointer;47888;;
294;22/07/2022;265;Jaket Wanita Bahan Rajut Import Terkini - Putih;Fashion Wanita;Jacket Wanita;465000;GRATIS_ONGKIR;460000
295;19/07/2022;17;SELANG PAKET REGULATOR PSFR WINN GAS W 900 METER DOUBLE LOCK;Kitchen Equipment;Regulator & Penghemat Gas;270000;;
296;16/07/2022;444;KOOLFEVER - Plester Kompres Penurun Demam Dewasa | Kool Fever Adult;Medicine;Obat Sakit Kepala & Demam;22500;;
297;21/07/2022;292;THENBLANK | Dapper Blazer | Black - S;Fashion Wanita;Blazer Wanita;498000;;
298;15/07/2022;79;EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX;Electronics;LED Proyektor;2920000;GRATIS_ONGKIR;2915000
299;14/07/2022;6;MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO;Kitchen Equipment;Pompa Galon;49800;GRATIS_ONGKIR;44800
300;07/07/2022;327;Bless Acne Face Powder - IVORY;Make-up;Bedak Wajah;231750;GRATIS_ONGKIR;226750
301;21/07/2022;439;ATORVASTATIN HEXPHARM 10 MG BOX 30 TABLET;Medicine;Obat Jantung;107728;GRATIS_ONGKIR;102728
302;04/07/2022;419;ZHENG GU SHUI 100ML YULIN SARAS SUBUR ABADI;Medicine;Obat Herbal;253935;GRATIS_ONGKIR;248935
303;17/07/2022;353;ESQA Primer Serum - Gleam;Make-up;Face Primer;207000;;
304;26/07/2022;35;PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948;Kitchen Equipment;Dispenser Air;5491530;GRATIS_ONGKIR;5486530
305;06/07/2022;105;Kartu Nama 2 Sisi Dengan Laminating - GLOSSY, PTG LANCIP;Electronics;Mesin Jilid;179997;GRATIS_ONGKIR;174997
306;08/07/2022;381;FUFANG EJIAO JIANG 12 BOTOL KEMASAN BARU!! OBAT DEMAM BERDARAH;Medicine;Obat Sakit Kepala & Demam;435998;;
307;20/07/2022;258;Long Cardigan Panjang Rajut Wanita Fashion Muslim Kardigan Cardi Cardy - Abu Muda;Fashion Wanita;Cardigan Wanita;90000;;
308;30/07/2022;242;Jaket Parka Wanita Lazea Muslimah Hijabers A104 - Mustard, L;Fashion Wanita;Jaket Parka Wanita;258540;;
309;17/07/2022;37;Cover Kulkas / Sarung Penutup Kulkas / Taplak Kulkas - Motif Minimalis - K-54;Kitchen Equipment;Sarung Kulkas;70000;GRATIS_ONGKIR;65000
310;03/07/2022;322;ESQA Flawless Liquid Mini Concealer - Vanilla;Make-up;Concealer & Color Corrector;90000;;
311;10/07/2022;378;Kapsul Ekstrak Albumin Ikan Gabus Kutuk Olimex Original BPOM Asli;Medicine;Obat Herbal;290000;;
312;13/07/2022;211;Jaket winter pria untuk musim dingin / outdoor - Abu Tua, XXL;Fashion Pria;Jaket Pria;370000;GRATIS_ONGKIR;365000
313;15/07/2022;327;Bless Acne Face Powder - IVORY;Make-up;Bedak Wajah;154500;GRATIS_ONGKIR;149500
314;08/07/2022;292;THENBLANK | Dapper Blazer | Black - S;Fashion Wanita;Blazer Wanita;747000;;
315;10/07/2022;247;New Turtle Daisy / Swetaer Rajut Wanita / Baju Rajut Turtleneck Wanita - Maroon;Fashion Wanita;Sweater Wanita;94500;GRATIS_ONGKIR;89500
316;07/07/2022;319;Luxcrime Blur & Cover Two Way Cake in Buttercream - Mini size 4.5gr;Make-up;Bedak Wajah;145360;GRATIS_ONGKIR;140360
317;02/07/2022;41;Timbangan Digital Presisi Kue Dapur Bahan Kitchen Scale Elektrik 10kg - TANPA Baterai;Kitchen Equipment;Timbangan Dapur;46400;GRATIS_ONGKIR;41400
318;04/07/2022;154;Jaket pria kantor formal casual TRENDY - Abu-abu, S;Fashion Pria;Jaket Pria;260000;;
319;08/07/2022;417;mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain;Medicine;Obat Diabetes;550000;GRATIS_ONGKIR;545000
320;19/07/2022;103;Super Power Laser Pointer Green Beam (Bahan metal);Electronics;Laser Pointer;345000;;
321;09/07/2022;405;BAMGETOL 200 MG BOX 100 TABLET;Medicine;Obat Kulit;290982;GRATIS_ONGKIR;285982
322;25/07/2022;276;ROMPI RAJUT CABLE / ROMPI KEPANG WANITA TERBARU - MINT;Fashion Wanita;Vest Wanita;40500;;
323;14/07/2022;47;Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum;Kitchen Equipment;Pompa Galon;44000;;
324;19/07/2022;323;COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur;Make-up;Cushion;39800;GRATIS_ONGKIR;34800
325;25/07/2022;71;Roda kulkas Alas kulkas Alas mesin cuci alas lemari es Doble roda;Kitchen Equipment;Sarung Kulkas;465000;GRATIS_ONGKIR;460000
326;16/07/2022;289;Baju Inner Tanpa Lengan Sleeveless - Atasan Daleman Busui / Blazer - Hitam, L;Fashion Wanita;Blazer Wanita;110000;GRATIS_ONGKIR;105000
327;21/07/2022;252;Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M;Fashion Wanita;Hoodie Wanita;300000;GRATIS_ONGKIR;295000
328;01/07/2022;144;Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933;Electronics;Laser Pointer;144000;GRATIS_ONGKIR;139000
329;10/07/2022;80;PANDA PRJ-335 CASH DRAWER/LACI KASIR RJ11 TO POS PRINTER THERMAL;Electronics;Mesin Kasir;750000;GRATIS_ONGKIR;745000
330;01/07/2022;188;BAPE NAVY CAMO SHARK FULLZIP HOODIE (100% AUTHENTIC) - S;Fashion Pria;Hoodie  Pria;9998000;GRATIS_ONGKIR;9993000
331;11/07/2022;373;MAKE OVER Powerstay Total Cover Matte Cream Foundation 12 g - N50 Tan;Make-up;Foundation;186000;GRATIS_ONGKIR;181000
332;26/07/2022;340;MAKE OVER POWERSTAY Color Correcting Primer 25 ml - Makeup Primer - Green;Make-up;Face Primer;76000;;
333;08/07/2022;43;Maxim Tools Can Opener - Pembuka Kaleng Stainless Steel;Kitchen Equipment;Alat Pembuka Kaleng;111100;;
334;05/07/2022;45;Hi-Cook Water Pump/Pompa Galon Manual Tipe WP-M1;Kitchen Equipment;Pompa Galon;72000;;
335;25/07/2022;159;rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S;Fashion Pria;Vest Pria;240000;GRATIS_ONGKIR;235000
336;20/07/2022;149;STAND MEJA TATAKAN PROJECTOR TRIPOD FULL BESI - TRAY ONLY;Electronics;Layar Proyektor;220000;GRATIS_ONGKIR;215000
337;05/07/2022;122;Laser Pointer Pen Wireless Presenter voice control 50m page turning - battery;Electronics;Laser Pointer;384000;;
338;23/07/2022;110;Kartu Pvc Polos Blank iD card bs inkjet Tanpa Chip Thermal Overlay ISO;Electronics;Mesin Jilid;525;GRATIS_ONGKIR;-4475
339;17/07/2022;115;Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP;Electronics;Kartu RFID;1350;GRATIS_ONGKIR;-3650
340;09/07/2022;129;Kartu RFID 13,56 MHz S50 1K / M1fare compatible;Electronics;Kartu RFID;1670;;
341;10/07/2022;140;125 kHz Clamshell UID RFID Proximity Card Tag Kartu Tebal Lubang;Electronics;Kartu RFID;2800;;
342;27/07/2022;154;Jaket pria kantor formal casual TRENDY - Abu-abu, S;Fashion Pria;Jaket Pria;130000;;
343;01/07/2022;76;Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935;Electronics;Mesin Penghancur Kertas;231000;AWAL_GAJIAN;216000
344;24/07/2022;155;FOG Essentials 1977 Hoodie Iron - L;Fashion Pria;Hoodie  Pria;1058000;GRATIS_ONGKIR;1053000
345;22/07/2022;271;KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size;Fashion Wanita;Cardigan Wanita;88000;;
346;08/07/2022;186;sweater crewneck H&M basic polos original pria dan wanita full lebel - Hitam, M;Fashion Pria;Sweater Pria;121000;;
347;09/07/2022;250;Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL;Fashion Wanita;Hoodie Wanita;56900;GRATIS_ONGKIR;51900
348;27/07/2022;89;Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL;Electronics;Mesin Jilid;192060;GRATIS_ONGKIR;187060
349;23/07/2022;29;alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng;Kitchen Equipment;Alat Pembuka Kaleng;70000;;
350;10/07/2022;323;COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur;Make-up;Cushion;39800;;
351;03/07/2022;324;Evian Facial Spray [50/150/300ml] 100% ORI BPOM - 50ml;Make-up;Setting Spray;66900;;
352;08/07/2022;215;Baju rompi lapangan/Outdoor Multifungsi - biru navy, M;Fashion Pria;Vest Pria;75999;;
353;14/07/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;506250;GRATIS_ONGKIR;501250
354;02/07/2022;169;Human Greatness Hoodie Black - S;Fashion Pria;Hoodie  Pria;229000;;
355;28/07/2022;367;SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil;Make-up;Foundation;197500;GRATIS_ONGKIR;192500
356;15/07/2022;106;Deli Laminator Machine/Mesin Laminating A3 A4 Panas/Dingin E1437X - A4;Electronics;Mesin Laminating;680000;GRATIS_ONGKIR;675000
357;12/07/2022;72;Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic;Kitchen Equipment;Pompa Galon;220000;;
358;20/07/2022;119;Logitech Spotlight Wireless Presentation Remote - presenter logitech - slate;Electronics;LED Proyektor;4545000;;
359;29/07/2022;351;Luxcrime Perfect Canvas - Mattifying Poreless Primer;Make-up;Face Primer;162360;GRATIS_ONGKIR;157360
360;18/07/2022;152;Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M;Fashion Pria;Hoodie  Pria;74000;GRATIS_ONGKIR;69000
361;23/07/2022;410;CLOPIDOGREL OGB DEXA MEDICA 75 MG BOX 30 TABLET;Medicine;Obat Alergi;53500;;
